date,NTD,JPY,GBP,HKD,KRW,CAD,SGD,CNY,AUD,IDR,THB,MYR,PHP,EUR,DEM,FRF,NLG,VND
1996-01-18,27.419,105.35,1.5185,7.732,791.5,1.3643,1.4199,8.3202,0.739,2288.0,25.285,2.5527,,,1.4724,5.0315,1.6491,
1996-01-19,27.421,105.63,1.5105,7.7315,789.8,1.3662,1.4221,8.3191,0.7361,2288.0,25.318,2.5505,,,1.4803,5.0535,1.6565,
1996-01-22,27.431,105.83,1.5123,7.7317,789.6,1.37,1.4227,8.3178,0.7316,2288.0,25.302,2.5535,,,1.475,5.0474,1.6535,
1996-01-23,27.431,105.65,1.5143,7.7317,789.2,1.3675,1.4185,8.3174,0.7353,2291.5,25.305,2.554,,,1.479,5.063,1.6561,
1996-01-24,27.45,106.7,1.511,7.733,787.2,1.3712,1.421,8.317,0.7362,2289.0,25.343,2.5617,,,1.485,5.0865,1.6629,
1996-01-25,27.447,106.82,1.5085,7.7325,786.2,1.3803,1.4179,8.3163,0.7369,2292.0,25.343,2.5595,,,1.489,5.1075,1.6675,
1996-01-26,27.451,106.8,1.5035,7.7325,787.5,1.382,1.4183,8.3167,0.7382,2291.0,25.348,2.554,,,1.4915,5.1345,1.6704,
1996-01-29,27.485,106.68,1.5068,7.7336,785.1,1.3793,1.4192,8.3157,0.7395,2290.8,25.343,2.5583,,,1.4825,5.1038,1.6608,
1996-01-30,27.473,106.8,1.5055,7.7329,783.4,1.3771,1.4194,8.315,0.7421,2290.0,25.336,2.5597,,,1.49,5.12,1.6679,
1996-01-31,27.468,106.94,1.513,7.733,784.3,1.3739,1.4201,8.3147,0.7444,2290.5,25.348,2.5597,,,1.4888,5.1055,1.668,
1996-02-01,27.485,107.03,1.5205,7.7325,785.9,1.3733,1.4963,8.3138,0.7479,2290.0,25.34,2.5577,,,1.486,5.1038,1.6641,
1996-02-02,27.47,107.1,1.5245,7.7322,784.1,1.3758,1.419,8.3132,0.7552,2290.0,25.34,2.5533,,,1.482,5.089,1.6605,
1996-02-05,27.468,105.72,1.5385,7.732,782.8,1.3782,1.4164,8.3127,0.7552,2290.0,25.305,2.5453,,,1.4675,5.0415,1.6427,
1996-02-06,27.475,105.25,1.542,7.7315,779.2,1.3716,1.4135,8.3131,0.7544,2290.0,25.305,2.5433,,,1.4715,5.0555,1.6479,
1996-02-07,27.475,105.83,1.5375,7.7316,777.8,1.3668,1.4158,8.312,0.7553,2289.0,25.237,2.5428,,,1.477,5.073,1.6537,
1996-02-08,27.478,106.91,1.5382,7.7313,779.6,1.3723,1.417,8.3111,0.7582,2291.0,25.276,2.5518,,,1.4764,5.0745,1.6524,
1996-02-09,27.475,106.85,1.5307,7.7314,781.0,1.371,1.417,8.31,0.7548,2293.0,25.287,2.5475,,,1.476,5.0747,1.6533,
1996-02-12,27.463,106.83,1.529,7.7327,781.0,1.3718,1.414,8.3094,0.7548,2292.5,25.285,2.546,,,1.4762,5.075,1.6528,
1996-02-13,27.47,106.57,1.5373,7.7327,778.7,1.3725,1.4139,8.3092,0.7532,2293.0,25.273,2.5467,,,1.4736,5.0715,1.6495,
1996-02-14,27.454,106.75,1.543,7.733,778.6,1.3803,1.4143,8.3104,0.7563,2292.5,25.268,2.5425,,,1.464,5.0455,1.6391,
1996-02-15,27.455,105.85,1.5375,7.7331,778.6,1.3803,1.4129,8.31,0.7554,2295.0,25.248,2.543,,,1.4665,5.0545,1.6425,
1996-02-16,27.48,105.89,1.5382,7.7335,777.9,1.3813,1.4127,8.3112,0.7558,2304.0,25.24,2.5535,,,1.4545,5.0065,1.629,
1996-02-23,27.483,105.2,1.5307,7.7323,779.1,1.376,1.4088,8.3152,0.7564,2311.0,25.222,2.554,,,1.4474,4.9695,1.6203,
1996-02-26,27.495,104.8,1.529,7.7323,780.0,1.3739,1.4075,8.3152,0.7561,2326.0,25.222,2.544,,,1.4518,4.9875,1.6254,
1996-02-27,27.493,104.25,1.5373,7.7313,780.2,1.3754,1.4075,8.3169,0.759,2318.0,25.222,2.547,,,1.4523,4.9869,1.6264,
1996-02-28,27.495,104.2,1.543,7.7312,779.4,1.3766,1.408,8.3196,0.7641,2312.0,25.222,2.5473,,,1.468,5.026,1.6436,
1996-02-29,27.497,104.59,1.5375,7.7315,780.7,1.3703,1.4101,8.3207,0.7645,2315.0,25.222,2.5485,,,1.4728,5.0489,1.6495,
1996-03-01,27.497,105.55,1.5285,7.732,780.7,1.3713,1.4121,8.3211,0.7618,2313.0,25.222,2.5457,,,1.4756,5.064,1.6523,
1996-03-04,27.497,105.28,1.5275,7.7315,782.9,1.3721,1.4118,8.321,0.76,2313.0,25.222,2.5463,,,1.478,5.064,1.6545,
1996-03-05,27.497,105.15,1.5305,7.7318,780.9,1.3728,1.4125,8.3208,0.7598,2315.0,25.222,2.543,,,1.4743,5.0528,1.6515,
1996-03-06,27.5,105.2,1.5285,7.732,779.4,1.3693,1.4123,8.321,0.7621,2317.0,25.222,2.5365,,,1.478,5.058,1.6545,
1996-03-07,27.5,105.62,1.5301,7.7328,778.8,1.372,1.4118,8.3223,0.7627,2319.0,25.222,2.5382,,,1.4766,5.0505,1.6523,
1996-03-08,27.499,105.44,1.522,7.7328,778.1,1.3685,1.409,8.3229,0.7685,2323.0,25.222,2.542,,,1.4865,5.09,1.6625,
1996-03-11,27.5,105.37,1.5251,7.7335,777.9,1.3661,1.4067,8.3239,0.7682,2332.5,25.222,2.543,,,1.4812,5.0697,1.6575,
1996-03-12,27.5,105.58,1.5243,7.7312,779.1,1.369,1.4078,8.3263,0.7706,2332.5,25.222,2.5447,,,1.4749,5.047,1.6506,
1996-03-13,27.5,105.31,1.5235,7.7313,780.5,1.3684,1.4072,8.3299,0.7737,2333.0,25.222,2.5425,,,1.4708,5.0355,1.6462,
1996-03-14,27.499,105.28,1.5275,7.7317,780.2,1.3681,1.4074,8.3348,0.7743,2339.0,25.222,2.539,,,1.4715,5.0425,1.6472,
1996-03-15,27.453,105.65,1.5295,7.7317,780.5,1.3643,1.4075,8.3333,0.774,2334.0,25.222,2.5403,,,1.471,5.0435,1.6464,
1996-03-18,27.449,105.77,1.5324,7.7312,780.7,1.3587,1.4067,8.3317,0.7735,2333.0,25.222,2.5395,,,1.4769,5.0475,1.6524,
1996-03-19,27.311,106.1,1.5338,7.7313,781.8,1.3587,1.4078,8.3327,0.7744,2334.0,25.222,2.543,,,1.4735,5.0375,1.649,
1996-03-20,27.195,106.45,1.539,7.732,781.7,1.3599,1.4081,8.333,0.7755,2335.0,25.222,2.5455,,,1.4743,5.0485,1.6497,
1996-03-21,27.268,106.54,1.5361,7.7314,782.2,1.3624,1.4106,8.332,0.7785,2334.0,25.222,2.5455,,,1.4801,5.079,1.6558,
1996-03-22,27.298,107.0,1.5365,7.7315,783.6,1.3624,1.4111,8.3318,0.7769,2336.0,25.222,2.543,,,1.4763,5.065,1.6518,
1996-03-25,27.258,106.43,1.522,7.732,784.2,1.3623,1.4078,8.3333,0.7734,2338.0,25.222,2.5433,,,1.4785,5.0615,1.6543,
1996-03-26,27.241,106.08,1.5235,7.7325,782.5,1.3618,1.4069,8.3349,0.7726,2333.0,25.222,2.541,,,1.4782,5.0535,1.6543,
1996-03-27,27.229,106.52,1.5195,7.7325,782.9,1.3636,1.4088,8.3342,0.7782,2336.0,25.222,2.5432,,,1.486,5.067,1.6624,
1996-03-28,27.246,106.72,1.525,7.7322,782.4,1.3635,1.4107,8.3333,0.7823,2337.0,25.222,2.5285,,,1.4748,5.032,1.6508,
1996-04-01,27.237,107.53,1.5244,7.7337,782.7,1.3548,1.4077,8.3339,0.7852,2337.0,25.222,2.5312,,,1.4835,5.054,1.66,
1996-04-02,27.227,107.4,1.5255,7.7333,782.1,1.3583,1.4065,8.3339,0.7815,2329.0,25.222,2.53,,,1.4821,5.0525,1.6567,
1996-04-05,27.192,107.41,1.5289,7.7333,782.1,1.356,1.4065,8.3325,0.7837,2329.0,25.248,2.5317,,,1.4843,5.059,1.6578,
1996-04-08,27.154,107.51,1.5301,7.734,779.5,1.3582,1.4058,8.3311,0.7832,2331.0,25.249,2.5323,,,1.481,5.0495,1.6546,
1996-04-09,27.177,107.89,1.5215,7.733,780.1,1.3589,1.4061,8.3312,0.7865,2331.0,25.276,2.5333,,,1.4978,5.0995,1.6724,
1996-04-10,27.169,107.53,1.5135,7.7329,780.4,1.3569,1.4091,8.3315,0.7889,2328.0,25.276,2.5233,,,1.4975,5.093,1.6723,
1996-04-11,27.167,108.69,1.5114,7.7325,780.4,1.3568,1.4081,8.3318,0.7898,2331.0,25.276,2.5133,,,1.5029,5.1055,1.6793,
1996-04-12,27.166,108.51,1.5141,7.7327,781.8,1.3563,1.4102,8.3324,0.7902,2330.0,25.276,2.5177,,,1.5045,5.108,1.6813,
1996-04-15,27.16,108.55,1.5079,7.7332,782.7,1.356,1.417,8.3322,0.7903,2325.5,25.276,2.5115,,,1.5133,5.1335,1.6901,
1996-04-16,27.157,108.15,1.5078,7.7345,782.5,1.3585,1.41,8.3321,0.7873,2327.0,25.276,2.504,,,1.5101,5.1243,1.6878,
1996-04-17,27.154,108.42,1.5097,7.7348,782.1,1.3568,1.4097,8.3317,0.7854,2325.0,25.276,2.494,,,1.5068,5.115,1.6839,
1996-04-18,27.148,107.87,1.5184,7.7345,781.7,1.3633,1.4077,8.3312,0.7825,2325.0,25.276,2.4985,,,1.5025,5.0985,1.6797,
1996-04-19,27.145,106.86,1.5145,7.735,780.5,1.3626,1.4073,8.3309,0.7818,2327.0,25.278,2.4967,,,1.5128,5.124,1.6917,
1996-04-22,27.155,107.03,1.5125,7.7351,779.1,1.3629,1.4082,8.3306,0.7863,2325.0,25.278,2.4917,,,1.517,5.137,1.6967,
1996-04-23,27.17,106.61,1.5165,7.7362,778.9,1.3623,1.4091,8.33,0.7895,2326.0,25.278,2.498,,,1.522,5.1405,1.7029,
1996-04-24,27.19,106.75,1.5159,7.735,779.0,1.3653,1.4092,8.3302,0.7848,2326.0,25.283,2.4995,,,1.5202,5.1415,1.7011,
1996-04-25,27.197,106.87,1.508,7.7353,778.9,1.3628,1.4077,8.3301,0.7892,2331.0,25.295,2.504,,,1.5338,5.1733,1.7162,
1996-04-26,27.187,106.57,1.5125,7.7347,779.2,1.3607,1.4084,8.3301,0.7893,2327.0,25.298,2.4937,,,1.5285,5.1555,1.7108,
1996-04-29,27.167,104.86,1.5071,7.7345,779.1,1.3621,1.4084,8.33,0.7872,2334.0,25.273,2.4927,,,1.5273,5.1555,1.7094,
1996-04-30,27.17,104.28,1.5077,7.735,778.7,1.3616,1.4052,8.3306,0.7858,2329.0,25.255,2.4938,,,1.5317,5.17,1.7135,
1996-05-01,27.169,105.3,1.4925,7.7353,778.7,1.3614,1.4052,8.3301,0.7892,2327.0,25.251,2.4925,,,1.5361,5.187,1.7182,
1996-05-02,27.169,105.28,1.5025,7.7357,778.7,1.3625,1.407,8.3301,0.7951,2329.0,25.286,2.4943,,,1.53,5.161,1.7099,
1996-05-03,27.161,105.09,1.508,7.7365,778.7,1.3656,1.4048,8.3301,0.7958,2328.0,25.255,2.494,,,1.5253,5.1543,1.7029,
1996-05-06,27.169,104.85,1.5065,7.736,778.3,1.3651,1.4042,8.33,0.7959,2327.0,25.255,2.495,,,1.5265,5.156,1.7042,
1996-05-07,27.173,105.12,1.5107,7.7367,778.1,1.3649,1.4041,8.33,0.7997,2324.5,25.253,2.4938,,,1.5257,5.155,1.7051,
1996-05-08,27.17,105.28,1.5243,7.7359,778.2,1.3666,1.4065,8.33,0.8008,2327.0,25.253,2.4837,,,1.516,5.1325,1.6945,
1996-05-09,27.168,104.8,1.5222,7.7358,778.2,1.3677,1.4048,8.33,0.7978,2329.5,25.253,2.4905,,,1.52,5.1495,1.6987,
1996-05-10,27.165,104.83,1.5204,7.7352,778.2,1.3693,1.4045,8.3301,0.8026,2330.0,25.238,2.4886,,,1.5296,5.1765,1.7093,
1996-05-13,27.174,105.27,1.515,7.7358,778.2,1.3658,1.4054,8.3302,0.8014,2328.0,25.254,2.4897,,,1.5329,5.186,1.7142,
1996-05-14,27.188,105.02,1.5151,7.7365,778.2,1.3683,1.406,8.3302,0.8021,2328.0,25.246,2.4952,,,1.534,5.193,1.7142,
1996-05-15,27.202,106.24,1.5136,7.7365,778.1,1.3683,1.4077,8.33,0.8013,2329.0,25.257,2.492,,,1.533,5.1915,1.7145,
1996-05-16,27.209,106.61,1.5145,7.7365,778.2,1.3698,1.4076,8.3301,0.8016,2330.0,25.257,2.4925,,,1.5318,5.186,1.7121,
1996-05-17,27.228,106.57,1.513,7.7358,778.7,1.3693,1.4078,8.33,0.7998,2329.5,25.285,2.4893,,,1.5339,5.1935,1.7145,
1996-05-20,27.31,107.3,1.5145,7.7358,779.5,1.372,1.4085,8.3293,0.7943,2327.0,25.285,2.4893,,,1.5341,5.1977,1.7141,
1996-05-21,27.312,106.72,1.5135,7.7358,779.8,1.3719,1.4088,8.3284,0.7929,2328.0,25.285,2.493,,,1.5413,5.219,1.7234,
1996-05-22,27.342,107.0,1.509,7.735,780.1,1.3724,1.4091,8.3273,0.7931,2328.0,25.285,2.4932,,,1.5436,5.2255,1.7264,
1996-05-23,27.387,106.79,1.5125,7.7355,780.9,1.375,1.4097,8.3272,0.7937,2331.0,25.311,2.493,,,1.5426,5.2235,1.7257,
1996-05-24,27.418,107.01,1.512,7.736,780.9,1.374,1.4095,8.3267,0.7909,2330.0,25.315,2.4905,,,1.5432,5.22,1.7263,
1996-05-27,27.641,107.73,1.512,7.7378,781.6,1.374,1.4112,8.3261,0.7909,2330.0,25.336,2.4905,,,1.5432,5.22,1.7263,
1996-05-28,27.892,108.6,1.5138,7.737,782.6,1.3766,1.4128,8.3257,0.7946,2329.7,25.344,2.497,,,1.547,5.234,1.7305,
1996-05-29,27.771,108.66,1.5311,7.7387,785.8,1.3729,1.4125,8.3248,0.7984,2331.0,25.358,2.5013,,,1.535,5.201,1.7191,
1996-05-30,27.67,107.78,1.5345,7.7375,788.5,1.3701,1.4085,8.3262,0.7955,2330.8,25.325,2.4993,,,1.536,5.1895,1.718,
1996-05-31,27.672,108.37,1.5513,7.7377,787.9,1.3688,1.4085,8.3263,0.798,2332.0,25.325,2.4975,,,1.5225,5.1525,1.7045,
1996-06-03,27.679,107.62,1.5556,7.7365,788.7,1.3685,1.4079,8.3255,0.8008,2332.0,25.325,2.4994,,,1.5277,5.1715,1.7106,
1996-06-04,27.746,108.4,1.5489,7.7367,786.5,1.3687,1.408,8.3254,0.7992,2332.0,25.339,2.5037,,,1.5306,5.1845,1.7135,
1996-06-05,27.762,108.86,1.5489,7.7372,786.6,1.3658,1.4103,8.3249,0.7937,2332.0,25.351,2.498,,,1.5305,5.186,1.7128,
1996-06-06,27.69,109.15,1.5432,7.7383,786.6,1.3641,1.4085,8.3239,0.7854,2334.0,25.367,2.498,,,1.529,5.18,1.7117,
1996-06-07,27.732,108.72,1.538,7.7385,786.7,1.3646,1.4087,8.3234,0.7916,2334.0,25.354,2.4975,,,1.5368,5.204,1.7205,
1996-06-10,27.727,109.16,1.5349,7.7403,786.9,1.3636,1.4089,8.3237,0.7931,2335.4,25.354,2.499,,,1.5355,5.2013,1.7188,
1996-06-11,27.746,108.73,1.5355,7.74,789.8,1.3648,1.409,8.3234,0.7923,2334.8,25.358,2.498,,,1.5348,5.2,1.7185,
1996-06-12,27.731,109.46,1.536,7.7403,791.7,1.3673,1.4097,8.3235,0.7912,2336.0,25.366,2.492,,,1.533,5.1985,1.7162,
1996-06-13,27.65,109.01,1.5351,7.7418,794.8,1.368,1.409,8.3229,0.7927,2326.0,25.352,2.4932,,,1.5271,5.182,1.7098,
1996-06-14,27.625,108.33,1.537,7.744,796.8,1.3655,1.4086,8.3221,0.7914,2323.5,25.342,2.495,,,1.5275,5.176,1.7107,
1996-06-17,27.665,108.97,1.5435,7.744,796.6,1.3674,1.4086,8.3217,0.7921,2321.5,25.343,2.4946,,,1.5216,5.1625,1.7034,
1996-06-18,27.65,108.07,1.5446,7.7407,797.3,1.3688,1.4082,8.3222,0.7891,2322.0,25.336,2.4947,,,1.512,5.134,1.6943,
1996-06-19,27.636,108.18,1.544,7.741,798.9,1.3683,1.4078,8.3224,0.7885,2330.0,25.303,2.4943,,,1.5218,5.1595,1.7057,
1996-06-21,27.646,108.69,1.5363,7.741,811.0,1.3643,1.4093,8.3212,0.791,2328.0,25.335,2.497,,,1.5341,5.2005,1.7195,
1996-06-24,27.655,109.17,1.5409,7.7393,812.6,1.3604,1.41,8.3203,0.7906,2327.0,25.345,2.499,,,1.5295,5.187,1.7142,
1996-06-25,27.647,109.04,1.5404,7.7385,810.9,1.3587,1.4105,8.3201,0.7909,2328.5,25.35,2.4987,,,1.5285,5.1785,1.7125,
1996-06-26,27.638,109.44,1.5405,7.7892,811.0,1.3601,1.4113,8.3206,0.7911,2327.0,25.371,2.4963,,,1.5269,5.1625,1.7119,
1996-06-27,27.55,109.41,1.5493,7.7415,809.4,1.3635,1.4108,8.3206,0.7889,2326.0,25.375,2.4935,,,1.5182,5.1335,1.7015,
1996-06-28,27.51,109.92,1.553,7.7402,809.0,1.3638,1.4103,8.321,0.7867,2327.0,25.375,2.4945,,,1.5247,5.155,1.7097,
1996-06-29,27.486,109.92,1.553,7.7402,812.0,1.3638,1.4103,8.3221,0.7867,2327.0,25.375,2.4945,,,1.5247,5.155,1.7097,
1996-07-02,27.463,109.97,1.5585,7.7405,809.9,1.3595,1.412,8.3217,0.7828,2326.5,25.383,2.4955,,,1.5266,5.1613,1.7123,
1996-07-03,27.527,110.4,1.564,7.7408,811.2,1.3609,1.4139,8.3211,0.7812,2325.0,25.4,2.4923,,,1.5208,5.1421,1.7051,
1996-07-04,27.53,110.33,1.564,7.7407,808.5,1.3609,1.4125,8.3201,0.7812,2325.0,25.386,2.4923,,,1.5208,5.1421,1.7051,
1996-07-05,27.563,110.62,1.5576,7.7417,809.3,1.3683,1.4143,8.3202,0.7935,2338.0,25.417,2.491,,,1.5273,5.1619,1.7135,
1996-07-08,27.637,110.85,1.5548,7.7415,812.8,1.3703,1.4145,8.32,0.794,2337.0,25.432,2.4933,,,1.5258,5.1652,1.7117,
1996-07-09,27.571,110.66,1.549,7.7402,813.8,1.3676,1.4135,8.3187,0.7931,2336.0,25.415,2.492,,,1.5265,5.1679,1.7126,
1996-07-10,27.55,110.08,1.5526,7.739,812.4,1.3675,1.4135,8.3172,0.7973,2330.0,25.415,2.4913,,,1.5263,5.1665,1.713,
1996-07-11,27.604,110.39,1.5544,7.7395,810.7,1.3708,1.4145,8.3161,0.7981,2330.0,25.421,2.4908,,,1.5213,5.1475,1.7078,
1996-07-12,27.551,110.13,1.5516,7.7405,812.0,1.3693,1.4165,8.316,0.7977,2331.5,25.404,2.4927,,,1.5238,5.1568,1.7105,
1996-07-15,27.62,110.64,1.5523,7.7397,812.9,1.371,1.421,8.3159,0.7949,2328.5,25.413,2.492,,,1.5158,5.135,1.7014,
1996-07-16,27.568,109.86,1.5585,7.7387,814.2,1.3695,1.4175,8.3165,0.7915,2327.0,25.383,2.486,,,1.4856,5.0285,1.6673,
1996-07-17,27.565,109.46,1.546,7.7373,814.2,1.3727,1.4175,8.3151,0.7884,2326.0,25.324,2.486,,,1.486,5.0295,1.6674,
1996-07-18,27.565,108.61,1.5449,7.7373,813.8,1.3653,1.419,8.3152,0.7917,2328.0,25.322,2.4877,,,1.4925,5.0545,1.6737,
1996-07-19,27.551,108.2,1.5463,7.7375,813.1,1.3668,1.4177,8.3147,0.7912,2329.0,25.322,2.4887,,,1.4871,5.0388,1.6679,
1996-07-22,27.562,107.73,1.5515,7.7362,814.0,1.3693,1.4195,8.3152,0.7908,2328.0,25.293,2.489,,,1.4854,5.024,1.6663,
1996-07-23,27.553,107.38,1.5526,7.7352,813.7,1.3715,1.4158,8.314,0.7913,2327.0,25.264,2.4885,,,1.4901,5.0425,1.6715,
1996-07-24,27.555,107.8,1.5521,7.735,813.2,1.3713,1.4166,8.3132,0.7908,2328.7,25.279,2.4877,,,1.4911,5.049,1.6738,
1996-07-25,27.5,108.09,1.5575,7.734,813.9,1.3758,1.4155,8.313,0.7887,2328.5,25.293,2.4901,,,1.4775,5.0075,1.659,
1996-07-26,27.543,108.46,1.5551,7.7338,814.2,1.375,1.4163,8.3127,0.7879,2333.0,25.287,2.4925,,,1.4823,5.0279,1.6635,
1996-07-29,27.542,108.39,1.5585,7.7328,813.8,1.3731,1.4155,8.3114,0.7877,2359.0,25.287,2.4965,,,1.4803,5.021,1.6621,
1996-07-30,27.516,107.97,1.5566,7.7335,814.1,1.3752,1.4139,8.3111,0.7877,2359.0,25.287,2.4965,,,1.4728,4.996,1.6535,
1996-08-02,27.506,106.87,1.5428,7.7357,812.8,1.3749,1.4145,8.3105,0.7741,2342.0,25.253,2.4947,,,1.476,5.014,1.6548,
1996-08-05,27.495,106.92,1.545,7.7358,813.6,1.3763,1.4169,8.3104,0.773,2339.0,25.255,2.492,,,1.4813,5.0305,1.661,
1996-08-06,27.472,106.65,1.5405,7.738,814.3,1.3736,1.4161,8.31,0.776,2337.0,25.252,2.4889,,,1.4835,5.056,1.6641,
1996-08-07,27.498,107.65,1.5428,7.7348,814.2,1.3727,1.4168,8.3098,0.7766,2342.0,25.271,2.4895,,,1.4855,5.0635,1.6668,
1996-08-08,27.509,107.88,1.5495,7.7358,814.3,1.3707,1.4168,8.3095,0.7783,2345.0,25.29,2.4909,,,1.4845,5.0625,1.6655,
1996-08-09,27.496,108.15,1.5506,7.7382,814.2,1.3703,1.4168,8.3095,0.7784,2339.0,25.328,2.491,,,1.4778,5.0555,1.658,
1996-08-12,27.499,107.7,1.551,7.7363,814.2,1.3716,1.415,8.309,0.7777,2339.0,25.328,2.4923,,,1.4779,5.0605,1.658,
1996-08-13,27.503,107.6,1.5493,7.7341,814.4,1.374,1.4138,8.3086,0.7789,2338.0,26.28,2.4936,,,1.4765,5.0575,1.6574,
1996-08-14,27.484,107.77,1.5494,7.7338,818.5,1.3746,1.4113,8.308,0.7792,2339.0,26.28,2.4953,,,1.4896,5.0875,1.6714,
1996-08-15,27.485,108.13,1.5515,7.7339,818.5,1.3755,1.4128,8.3074,0.7812,2342.0,26.28,2.4913,,,1.4855,5.0775,1.6707,
1996-08-16,27.481,107.74,1.5477,7.7341,819.5,1.3737,1.4098,8.3072,0.784,2342.0,25.285,2.4943,,,1.4921,5.1,1.6729,
1996-08-19,27.485,108.03,1.5453,7.7336,821.7,1.3728,1.4103,8.3069,0.7902,2341.0,25.284,2.4929,,,1.4872,5.086,1.6686,
1996-08-20,27.519,107.96,1.5481,7.7347,818.5,1.3738,1.4113,8.3066,0.7865,2340.5,25.278,2.493,,,1.4894,5.0845,1.6695,
1996-08-21,27.515,108.47,1.5502,7.7348,819.5,1.3742,1.4125,8.3065,0.7893,2341.5,25.278,2.493,,,1.4826,5.07,1.6615,
1996-08-22,27.505,108.26,1.5513,7.7345,818.6,1.3693,1.4105,8.3071,0.7924,2340.0,25.298,2.4957,,,1.4923,5.086,1.673,
1996-08-23,27.488,108.38,1.5566,7.7337,818.7,1.3708,1.411,8.3069,0.7906,2340.0,25.298,2.4935,,,1.478,5.05,1.6566,
1996-08-26,27.473,108.03,1.5577,7.7338,818.3,1.3708,1.4091,8.3071,0.7906,2341.5,25.292,2.4925,,,1.4788,5.052,1.6577,
1996-08-27,27.475,107.71,1.5546,7.7328,817.7,1.3683,1.4085,8.3071,0.7866,2341.0,25.279,2.4933,,,1.4785,5.0575,1.6572,
1996-08-28,27.495,108.49,1.5595,7.7328,818.7,1.3662,1.4085,8.3069,0.7906,2340.0,25.283,2.4943,,,1.4768,5.0598,1.6562,
1996-08-29,27.482,108.3,1.5576,7.7322,819.2,1.367,1.407,8.3066,0.7912,2341.8,25.301,2.4942,,,1.4771,5.0613,1.6563,
1996-08-30,27.468,108.45,1.5628,7.7323,819.2,1.3682,1.4072,8.3064,0.7916,2341.5,25.3,2.4933,,,1.4808,5.069,1.6615,
1996-08-31,27.472,108.45,1.5628,7.7323,819.2,1.3682,1.4072,8.3064,0.7916,2341.5,25.3,2.4933,,,1.4808,5.069,1.6615,
1996-09-02,27.505,109.1,1.5628,7.733,819.4,1.3682,1.408,8.3063,0.7916,2341.5,25.31,2.4933,,,1.4808,5.069,1.6615,
1996-09-03,27.516,109.32,1.5666,7.7337,819.3,1.3701,1.4088,8.3061,0.7923,2343.0,25.31,2.4983,,,1.485,5.0805,1.6641,
1996-09-04,27.494,108.9,1.5672,7.7327,819.1,1.3696,1.4077,8.306,0.7921,2343.5,25.31,2.4975,,,1.4805,5.0755,1.6598,
1996-09-05,27.492,109.05,1.5665,7.7337,818.9,1.3733,1.4073,8.3061,0.7941,2344.0,25.303,2.4975,,,1.4865,5.0865,1.666,
1996-09-06,27.491,109.14,1.5595,7.733,818.1,1.3735,1.4057,8.3059,0.7981,2346.0,25.332,2.4985,,,1.4925,5.1051,1.673,
1996-09-09,27.487,108.9,1.5572,7.7323,818.6,1.3702,1.4071,8.3057,0.8012,2347.0,25.346,2.5027,,,1.4995,5.113,1.6805,
1996-09-10,27.495,109.28,1.5553,7.7323,819.3,1.3706,1.4067,8.3055,0.7994,2347.0,25.355,2.5035,,,1.5105,5.1575,1.6936,
1996-09-11,27.491,109.91,1.5551,7.7323,820.0,1.3714,1.4087,8.3054,0.8008,2329.0,25.378,2.5005,,,1.5113,5.1585,1.6936,
1996-09-12,27.492,110.04,1.5555,7.7324,821.1,1.3719,1.4102,8.3053,0.7965,2325.0,25.384,2.5,,,1.5128,5.1645,1.6958,
1996-09-13,27.497,110.32,1.5555,7.7323,824.0,1.3699,1.4104,8.3052,0.7928,2322.0,25.393,2.4987,,,1.514,5.1573,1.6955,
1996-09-16,27.498,110.2,1.5572,7.7325,827.0,1.3706,1.4106,8.305,0.7878,2322.0,25.41,2.4975,,,1.5108,5.139,1.6928,
1996-09-17,27.5,110.03,1.5561,7.7328,827.3,1.371,1.411,8.3046,0.79,2320.2,25.391,2.4955,,,1.5138,5.148,1.6975,
1996-09-18,27.501,110.26,1.5606,7.7329,828.6,1.3715,1.4106,8.3043,0.7889,2317.2,25.393,2.4978,,,1.5095,5.141,1.692,
1996-09-19,27.495,109.34,1.5535,7.7325,823.9,1.3705,1.4072,8.3041,0.7899,2317.0,25.368,2.4983,,,1.5138,5.1497,1.6965,
1996-09-20,27.495,109.92,1.5556,7.733,823.1,1.3673,1.409,8.3036,0.7918,2318.0,25.368,2.501,,,1.5155,5.1325,1.6995,
1996-09-23,27.491,109.92,1.5564,7.7325,821.0,1.3668,1.4087,8.303,0.792,2317.5,25.382,2.5006,,,1.5128,5.125,1.6954,
1996-09-24,27.482,109.68,1.5656,7.7322,820.2,1.367,1.4077,8.3024,0.7887,2317.0,25.374,2.5013,,,1.5015,5.0835,1.6833,
1996-09-25,27.47,109.78,1.5612,7.7322,821.1,1.3664,1.4071,8.3022,0.7912,2318.0,25.358,2.5023,,,1.517,5.1285,1.7004,
1996-09-26,27.48,110.4,1.5615,7.7314,821.1,1.3679,1.408,8.3025,0.7916,2318.0,25.396,2.5079,,,1.5237,5.153,1.7094,
1996-09-30,27.483,111.46,1.5655,7.7314,826.0,1.362,1.4077,8.3017,0.7914,2323.0,25.41,2.5063,,,1.5249,5.1615,1.7098,
1996-10-01,27.481,111.1,1.5647,7.7314,820.7,1.3593,1.408,8.3017,0.7917,2325.0,25.416,2.503,,,1.5263,5.1685,1.7118,
1996-10-02,27.49,111.81,1.5653,7.7314,821.0,1.3596,1.4087,8.3017,0.7952,2323.0,25.416,2.5013,,,1.5326,5.185,1.7188,
